subject,study_role,estimate_type,held_out_run,training_runs,method,search_low_hz,search_high_hz,minimum_prominence_db,peak_frequency_hz,candidate_frequency_hz,peak_prominence_db,peak_width_hz,peak_quality,method_available,failure_reason,rest_epoch_count,central_roi,frequency_estimation_data,task_outcome_used
18,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.25,12.25,2.183417301857105,0.8927470701674443,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,8.0,8.0,2.772319086697692,0.5469558543538245,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.25,12.25,2.183417301857105,0.8927470701674443,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,6.5,6.5,3.503127962989396,0.5872170609488403,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,6.75,6.75,2.301947338147926,0.629575048708449,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,6.5,6.5,3.503127962989396,0.5872170609488403,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,6.75,6.75,2.301947338147926,0.629575048708449,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,6.5,6.5,3.503127962989396,0.5872170609488403,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,6.75,6.75,2.301947338147926,0.629575048708449,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,8.0,8.0,2.772319086697692,0.5469558543538245,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.25,12.25,2.183417301857105,0.8927470701674443,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,8.0,8.0,2.772319086697692,0.5469558543538245,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.25,12.25,2.183417301857105,0.8927470701674443,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,8.0,8.0,2.772319086697692,0.5469558543538245,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.0,9.0,3.932784395563175,0.6043870650515881,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.25,12.25,3.230280395127835,2.3281330765429917,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.0,9.0,2.402020930981678,0.3269146927090478,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.25,12.25,2.183417301857105,0.8927470701674443,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
18,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.0,12.0,2.0929919122179115,0.9845962439599099,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.25,11.25,1.7565163911309867,1.5723994332160451,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_0.5dB,7.0,14.0,0.5,11.25,11.25,0.9109227345231403,1.145841711786372,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_14Hz_prom_1dB,7.0,14.0,1.0,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1dB,7.0,14.0,1.0,11.25,11.25,1.7565163911309867,1.5723994332160451,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1dB,7.0,14.0,1.0,,7.5,4.0936285514447945,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,11.25,11.25,1.7565163911309867,1.5723994332160451,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_7_14Hz_prom_1.5dB,7.0,14.0,1.5,,7.5,4.0936285514447945,,poorly_defined_no_peak,False,no_interior_peak_meets_prominence,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.0,7.0,3.4632093716678156,1.7665712577697996,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.5,7.5,2.2862432850585606,0.42909737320815355,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.25,7.25,3.000849638340256,0.6920115898692669,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.25,7.25,1.7738642447771156,0.7490702275193621,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.0,7.0,2.6676156828661703,0.9336482128846915,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_0.5dB,6.0,14.0,0.5,7.5,7.5,2.2298873193196727,1.0648852736625365,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.0,7.0,3.4632093716678156,1.7665712577697996,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.5,7.5,2.2862432850585606,0.42909737320815355,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.25,7.25,3.000849638340256,0.6920115898692669,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.25,7.25,1.7738642447771156,0.7490702275193621,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.0,7.0,2.6676156828661703,0.9336482128846915,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1dB,6.0,14.0,1.0,7.5,7.5,2.2298873193196727,1.0648852736625365,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.0,7.0,3.4632093716678156,1.7665712577697996,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.5,7.5,2.2862432850585606,0.42909737320815355,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.25,7.25,3.000849638340256,0.6920115898692669,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.25,7.25,1.7738642447771156,0.7490702275193621,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.0,7.0,2.6676156828661703,0.9336482128846915,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_6_14Hz_prom_1.5dB,6.0,14.0,1.5,7.5,7.5,2.2298873193196727,1.0648852736625365,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,11.25,11.25,1.7565163911309867,1.5723994332160451,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_0.5dB,7.0,15.0,0.5,13.5,13.5,1.0519732892481102,0.5152907408942458,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_15Hz_prom_1dB,7.0,15.0,1.0,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,10,6/14,search_7_15Hz_prom_1dB,7.0,15.0,1.0,11.25,11.25,1.7565163911309867,1.5723994332160451,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,14,6/10,search_7_15Hz_prom_1dB,7.0,15.0,1.0,13.5,13.5,1.0519732892481102,0.5152907408942458,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,6,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,12.25,12.25,1.8053943118913054,1.4759102804770388,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,10,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,7.5,7.5,2.2862432850585606,0.42909737320815367,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,independent_single_run,,14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,11.25,11.25,2.011061191177049,0.8559337039833617,well_defined_interior,True,,15,C3/Cz/C4_mean_log_psd,T0_rest_only,False
20,method_development,leave_one_run_out,6,10/14,search_7_15Hz_prom_1.5dB,7.0,15.0,1.5,9.25,9.25,1.5326525382678682,0.5304978726272509,well_defined_interior,True,,30,C3/Cz/C4_mean_log_psd,T0_rest_only,False
