analysis_set,semantic_condition,channel,frequency_band,time_seconds,trial_count,mean_change_percent,median_change_percent,q25_change_percent,q75_change_percent
exclude_qc_candidates,both_feet_imagery,C4,mu,2.125,22,26.15151798772285,11.850910164883729,-61.3931578899668,54.24134365165361
exclude_qc_candidates,both_feet_imagery,C4,mu,2.15,22,19.919733139374436,-2.91974846862397,-59.6180129527562,87.65493241612641
exclude_qc_candidates,both_feet_imagery,C4,mu,2.175,22,15.301854941467214,-16.53602007784991,-59.8457612151904,96.04904855697387
exclude_qc_candidates,both_feet_imagery,C4,mu,2.2,22,11.755594182963732,-15.918187206676773,-56.623020634356806,56.82016317975865
exclude_qc_candidates,both_feet_imagery,C4,mu,2.225,22,7.70993005188534,-17.211825260454695,-45.79985532763132,27.923972858675217
exclude_qc_candidates,both_feet_imagery,C4,mu,2.25,22,2.021674064241591,-19.969224636912724,-38.760986160098774,12.658639263989826
exclude_qc_candidates,both_feet_imagery,C4,mu,2.275,22,-4.937395455270001,-15.132342755787873,-41.78120214800496,16.183135383981053
exclude_qc_candidates,both_feet_imagery,C4,mu,2.3,22,-11.433895338790812,-19.67523193189431,-41.863608942651396,13.087639658033195
exclude_qc_candidates,both_feet_imagery,C4,mu,2.325,22,-15.651474385544235,-25.712069686133297,-48.65890155666118,18.67760643999701
exclude_qc_candidates,both_feet_imagery,C4,mu,2.35,22,-16.791202767395358,-34.79044469871108,-58.934636584523176,16.158643220229543
exclude_qc_candidates,both_feet_imagery,C4,mu,2.375,22,-14.946344613047172,-38.31626204822112,-70.20751602665385,32.609061375705025
exclude_qc_candidates,both_feet_imagery,C4,mu,2.4,22,-10.41690789041267,-31.923318846477017,-63.4359382651695,40.540255030258365
exclude_qc_candidates,both_feet_imagery,C4,mu,2.425,22,-3.75815903603489,-13.750470574553196,-63.154436671335326,23.826006964595795
exclude_qc_candidates,both_feet_imagery,C4,mu,2.45,22,3.6199125296855184,-26.07522577667843,-53.353108517119374,31.045264373687637
exclude_qc_candidates,both_feet_imagery,C4,mu,2.475,22,9.580699030389622,-25.171607966554134,-53.11392049518591,46.09674725668336
exclude_qc_candidates,both_feet_imagery,C4,mu,2.5,22,12.463107336019556,-23.626987424441396,-54.3398133298536,48.73626567480453
exclude_qc_candidates,both_feet_imagery,C4,mu,2.525,22,12.413905878069784,-19.13701493915998,-56.42618500359281,43.45993099893313
exclude_qc_candidates,both_feet_imagery,C4,mu,2.55,22,11.70855086565399,-21.966626318443392,-48.68386402903219,44.92590650967463
exclude_qc_candidates,both_feet_imagery,C4,mu,2.575,22,13.558085663184682,-15.896453393109702,-48.112398219886465,60.14346490773235
exclude_qc_candidates,both_feet_imagery,C4,mu,2.6,22,19.98394129118654,-6.820938350888576,-38.043876689536475,70.8118833504066
exclude_qc_candidates,both_feet_imagery,C4,mu,2.625,22,30.220244262572905,-7.912696122753877,-41.51022211124422,81.29693079277068
exclude_qc_candidates,both_feet_imagery,C4,mu,2.65,22,40.94857220083207,16.266074912621544,-46.193227395127806,81.68194606255949
exclude_qc_candidates,both_feet_imagery,C4,mu,2.675,22,48.38528651518075,29.389578161632613,-48.8617511314011,93.05714387592866
exclude_qc_candidates,both_feet_imagery,C4,mu,2.7,22,50.62216514873905,39.138552305628515,-45.10696443992204,82.05435646666142
exclude_qc_candidates,both_feet_imagery,C4,mu,2.725,22,48.28326035986208,31.86026929463755,-34.22980582270543,80.44072920125554
exclude_qc_candidates,both_feet_imagery,C4,mu,2.75,22,43.29871986145327,15.055243321648678,-21.154049197514343,81.33376396805293
exclude_qc_candidates,both_feet_imagery,C4,mu,2.775,22,37.391762455906125,9.027495630198464,-17.573255326336696,74.73461224313195
exclude_qc_candidates,both_feet_imagery,C4,mu,2.8,22,31.493264344290637,12.496654708015033,-20.374101064320982,70.76502581196901
exclude_qc_candidates,both_feet_imagery,C4,mu,2.825,22,25.957339357792932,17.49452364271677,-30.68026044445527,59.259466576271606
exclude_qc_candidates,both_feet_imagery,C4,mu,2.85,22,21.106596934744744,3.1572141670337714,-36.05160511482106,53.11981221579168
exclude_qc_candidates,both_feet_imagery,C4,mu,2.875,22,17.608111739407477,12.933488163283887,-37.54206715173671,65.36388687422706
exclude_qc_candidates,both_feet_imagery,C4,mu,2.9,22,16.04213219292191,17.746544090448296,-53.7511050810304,51.44860797758484
exclude_qc_candidates,both_feet_imagery,C4,mu,2.925,22,15.955339412789131,21.832431477972804,-56.29804320838284,43.41469400229833
exclude_qc_candidates,both_feet_imagery,C4,mu,2.95,22,15.83576158384111,8.647932838940573,-52.352418100313116,60.39407469798242
exclude_qc_candidates,both_feet_imagery,C4,mu,2.975,22,14.50758378138314,13.18009843747857,-43.23536779038351,40.847644552641256
exclude_qc_candidates,both_feet_imagery,C4,mu,3.0,22,12.471886134840206,0.2851965013426354,-30.893083703328504,61.78878903030446
exclude_qc_candidates,both_feet_imagery,C4,mu,3.025,22,11.837493791428585,4.049855229964237,-34.2559191640553,48.952811344517315
exclude_qc_candidates,both_feet_imagery,C4,mu,3.05,22,15.195726751337082,3.1163748156244804,-47.43979864084743,42.460827945142604
exclude_qc_candidates,both_feet_imagery,C4,mu,3.075,22,24.2268240929169,4.906838610641085,-54.5032136659908,55.854187991224514
exclude_qc_candidates,both_feet_imagery,C4,mu,3.1,22,38.38335481876328,2.1826518593221866,-51.63245784624408,54.04461948346312
exclude_qc_candidates,both_feet_imagery,C4,mu,3.125,22,54.34737887206894,0.5397381296258019,-51.68947846919909,31.2812501180731
exclude_qc_candidates,both_feet_imagery,C4,mu,3.15,22,66.94395472273703,-16.044616720207735,-54.68884799394472,29.480151297321743
exclude_qc_candidates,both_feet_imagery,C4,mu,3.175,22,71.17716278240694,-19.051772022499584,-56.101758886287094,43.85799529987466
exclude_qc_candidates,both_feet_imagery,C4,mu,3.2,22,64.53052776255024,-11.417017192171501,-63.71695920250551,55.15750334330293
exclude_qc_candidates,both_feet_imagery,C4,mu,3.225,22,48.57876513064088,-8.979503724442901,-64.68752154621929,64.3984982936154
exclude_qc_candidates,both_feet_imagery,C4,mu,3.25,22,28.66972164668368,-20.600337564755186,-60.41862994516748,38.30011531608298
exclude_qc_candidates,both_feet_imagery,C4,mu,3.275,22,11.229852563071645,-16.366212624325883,-55.09937562297309,52.11243189451265
exclude_qc_candidates,both_feet_imagery,C4,mu,3.3,22,0.2675924099214965,-42.23890393232982,-59.50809861215497,52.132960275754016
exclude_qc_candidates,both_feet_imagery,C4,mu,3.325,22,-4.350911662390587,-36.92221334742199,-67.95527860189532,51.65490111550833
exclude_qc_candidates,both_feet_imagery,C4,mu,3.35,22,-5.558607688595154,-36.75526882890079,-61.45954404337481,28.575314074671503
exclude_qc_candidates,both_feet_imagery,C4,mu,3.375,22,-5.857504457060343,-38.20537970301612,-58.30513547355063,15.91168578665949
exclude_qc_candidates,both_feet_imagery,C4,mu,3.4,22,-4.967756833054238,-23.40877243861228,-67.1898818369202,18.409000986266477
exclude_qc_candidates,both_feet_imagery,C4,mu,3.425,22,-0.417797492878548,-20.97115507088434,-61.44496461618082,67.69911668191969
exclude_qc_candidates,both_feet_imagery,C4,mu,3.45,22,9.398377199984669,-10.220861254947675,-53.3700497272403,60.26643143006492
exclude_qc_candidates,both_feet_imagery,C4,mu,3.475,22,22.51912774299543,-9.31883484265718,-54.50965560495441,68.22927004624535
exclude_qc_candidates,both_feet_imagery,C4,mu,3.5,22,33.77798833725497,8.075543202094764,-52.339205280774976,78.66378575059628
exclude_qc_candidates,both_feet_imagery,C4,mu,3.525,22,38.158633732302185,6.714749536484973,-58.105917220817155,102.73364588599267
exclude_qc_candidates,both_feet_imagery,C4,mu,3.55,22,34.30742539076007,-4.278017050452626,-65.42249328976993,88.64934009277611
exclude_qc_candidates,both_feet_imagery,C4,mu,3.575,22,25.307097475389163,-5.416363109438413,-68.26245246874748,85.9089707882375
exclude_qc_candidates,both_feet_imagery,C4,mu,3.6,22,16.30817895133727,-8.945269507051862,-68.70452343226592,55.15653722739987
exclude_qc_candidates,both_feet_imagery,C4,mu,3.625,22,11.15704215078171,-8.742546335746276,-66.2540114685795,64.05036443088828
exclude_qc_candidates,both_feet_imagery,C4,mu,3.65,22,10.507938783125157,-26.4269202694467,-65.50239482495705,76.14149717264495
exclude_qc_candidates,both_feet_imagery,C4,mu,3.675,22,12.283852207475912,-31.13633083220603,-58.93150235924956,35.7824440689794
exclude_qc_candidates,both_feet_imagery,C4,mu,3.7,22,13.67449032293962,-17.896342443813488,-64.81698109834747,19.085267080501332
exclude_qc_candidates,both_feet_imagery,C4,mu,3.725,22,13.150986740716625,-25.24539970625507,-61.25683443547808,21.622004207641158
exclude_qc_candidates,both_feet_imagery,C4,mu,3.75,22,11.151787376880485,-24.673810221313758,-62.12109979020682,35.40670195427432
exclude_qc_candidates,both_feet_imagery,C4,mu,3.775,22,9.146241618195106,-20.575391045261547,-63.79256456965306,53.03241828146946
exclude_qc_candidates,both_feet_imagery,C4,mu,3.8,22,8.152613561669385,-22.080117981315766,-70.04013954408566,62.238546355871804
exclude_qc_candidates,both_feet_imagery,C4,mu,3.825,22,8.153716867903741,-12.877987546365572,-68.90941606996523,78.54040850115281
exclude_qc_candidates,both_feet_imagery,C4,mu,3.85,22,8.6450196556417,-8.339385401694333,-68.44544380192036,54.85805626084721
exclude_qc_candidates,both_feet_imagery,C4,mu,3.875,22,9.134762635028473,-25.753877839396196,-71.25951510736132,33.03841563267914
exclude_qc_candidates,both_feet_imagery,C4,mu,3.9,22,8.741274878869739,-21.820744499701615,-75.14884880522537,34.00274856696012
exclude_qc_candidates,both_feet_imagery,C4,mu,3.925,22,5.599551896467859,-28.57981622384727,-78.34724193280367,34.297553084018254
exclude_qc_candidates,both_feet_imagery,C4,mu,3.95,22,-2.6661270054958637,-29.2650048751403,-75.88735453135203,22.11736554635564
exclude_qc_candidates,both_feet_imagery,C4,mu,3.975,22,-17.278276533169905,-43.52240892009589,-82.36462183528971,-0.7086289246844455
exclude_qc_candidates,both_feet_imagery,C4,mu,4.0,22,-36.82761301768226,-64.7341338682042,-87.13590944646593,-28.476096343919657
all_trials,both_fists_imagery,C3,beta,-2.0,21,-29.255162136697177,-51.57501618444636,-59.72065821137673,0.29577191769752104
all_trials,both_fists_imagery,C3,beta,-1.975,21,-12.640312358984442,-30.007544918340223,-47.596618063034185,13.47399956316342
all_trials,both_fists_imagery,C3,beta,-1.95,21,-1.5293438538080972,-10.144952558573117,-34.04355840710222,26.12183846785553
all_trials,both_fists_imagery,C3,beta,-1.925,21,4.372913284981074,4.365344376517939,-26.898390973481078,33.45561032551456
all_trials,both_fists_imagery,C3,beta,-1.9,21,6.427262821472563,14.347315557344887,-25.37953024201475,37.954018715511445
all_trials,both_fists_imagery,C3,beta,-1.875,21,5.843515707606757,3.526225120730277,-25.97777352306614,39.23944266109908
all_trials,both_fists_imagery,C3,beta,-1.85,21,3.851809860450607,7.653665106368461,-27.099648023563542,22.9952576964797
all_trials,both_fists_imagery,C3,beta,-1.825,21,2.2849613793191814,2.4303621399286963,-34.54303050218799,25.82717283285144
all_trials,both_fists_imagery,C3,beta,-1.8,21,3.1765426664805663,6.052628177555923,-43.74509260779681,41.22518824531627
all_trials,both_fists_imagery,C3,beta,-1.775,21,7.370541478298251,10.144297700559553,-43.64448427017519,42.28278745401299
all_trials,both_fists_imagery,C3,beta,-1.75,21,13.377164403187061,5.5646999119319664,-55.45512770434714,36.64184597392655
all_trials,both_fists_imagery,C3,beta,-1.725,21,17.705857276900677,-5.461479142446336,-60.36606709085766,44.288964936973464
all_trials,both_fists_imagery,C3,beta,-1.7,21,16.831145229992764,-7.34118433613492,-60.35073902249497,21.62947448279226
all_trials,both_fists_imagery,C3,beta,-1.675,21,9.53116126949429,-24.700856796067836,-59.90946658788571,30.065198344662118
all_trials,both_fists_imagery,C3,beta,-1.65,21,-2.227929280365597,-39.03043220110919,-55.65543847014236,27.616201341486235
all_trials,both_fists_imagery,C3,beta,-1.625,21,-14.548450221826451,-35.98499691108679,-58.07644062923593,22.376747353136004
all_trials,both_fists_imagery,C3,beta,-1.6,21,-23.81819234620393,-43.49343349389919,-59.4959510987261,12.362337908200097
all_trials,both_fists_imagery,C3,beta,-1.575,21,-28.193429294384902,-30.55820743705576,-57.16999185928164,4.1172923861966355
all_trials,both_fists_imagery,C3,beta,-1.55,21,-27.81313193449113,-39.392945627729304,-45.84986035704494,-1.333700784347346
all_trials,both_fists_imagery,C3,beta,-1.525,21,-24.256104001655558,-35.89102809366602,-49.18600274861477,9.882540528855476
all_trials,both_fists_imagery,C3,beta,-1.5,21,-19.678203582183784,-32.36186119941204,-54.055507589191784,17.917458220987143
all_trials,both_fists_imagery,C3,beta,-1.475,21,-15.808892900526503,-39.293908432769086,-59.2624910300459,13.672497347581618
all_trials,both_fists_imagery,C3,beta,-1.45,21,-13.240009913376985,-30.814979705004692,-58.5532607397386,8.341805441866041
all_trials,both_fists_imagery,C3,beta,-1.425,21,-11.499155303567628,-25.640124506843332,-54.13577623037082,1.000310566528854
all_trials,both_fists_imagery,C3,beta,-1.4,21,-9.79878692617112,-18.36943146574651,-55.079307510163815,-6.382533881088982
all_trials,both_fists_imagery,C3,beta,-1.375,21,-7.767467543602713,-25.218032270049733,-47.30778062214184,-5.016444669278804
all_trials,both_fists_imagery,C3,beta,-1.35,21,-5.550140964791892,-32.51159409832608,-42.366939666969515,-12.06725915583699
all_trials,both_fists_imagery,C3,beta,-1.325,21,-3.2997257386143186,-26.04908203279549,-44.18761014665634,-8.34512406783689
all_trials,both_fists_imagery,C3,beta,-1.3,21,-0.7071855783276296,-14.228677752920609,-42.88998850569725,3.377881427052208
all_trials,both_fists_imagery,C3,beta,-1.275,21,2.844939306264317,-8.751959038957615,-33.02491716362272,9.101394478913402
all_trials,both_fists_imagery,C3,beta,-1.25,21,7.722560565267473,-4.488340085887806,-10.943407218041111,14.122728217125125
all_trials,both_fists_imagery,C3,beta,-1.225,21,13.778529715999825,10.197780892751702,-11.735960075433994,35.39288154964872
all_trials,both_fists_imagery,C3,beta,-1.2,21,20.54283495029894,21.77963979601182,-20.004944079772677,50.66306650573756
all_trials,both_fists_imagery,C3,beta,-1.175,21,27.385405294297282,10.980198210158262,-27.784147294330012,76.35807356699657
all_trials,both_fists_imagery,C3,beta,-1.15,21,33.51984621362219,-4.008352511557892,-26.192100839115067,91.79060036105793
all_trials,both_fists_imagery,C3,beta,-1.125,21,38.28056241142208,-1.9284134605439724,-23.97658783153773,93.75131966372683
all_trials,both_fists_imagery,C3,beta,-1.1,21,41.6911610006215,13.722070522762753,-23.21948745945422,97.66373958611284
all_trials,both_fists_imagery,C3,beta,-1.075,21,44.55906770660771,24.370338572110704,-19.500968164102336,92.22487559308772
all_trials,both_fists_imagery,C3,beta,-1.05,21,47.65462436632946,21.026342775805357,-24.962782904154995,108.44689723172094
all_trials,both_fists_imagery,C3,beta,-1.025,21,50.78819093055943,14.789100326259076,-14.582770406963913,110.77822325326011
all_trials,both_fists_imagery,C3,beta,-1.0,21,52.97603708241962,5.003806736347814,-22.586993483209298,122.53966027054344
all_trials,both_fists_imagery,C3,beta,-0.975,21,53.56791999798958,0.6138646137465125,-27.151974458232228,132.4158161113061
all_trials,both_fists_imagery,C3,beta,-0.95,21,52.8658946171228,15.705233587469811,-47.000872808587445,124.4207238745751
all_trials,both_fists_imagery,C3,beta,-0.925,21,51.42231258123951,34.377786893680224,-20.302537728712426,90.88739677550298
all_trials,both_fists_imagery,C3,beta,-0.9,21,49.062089803878834,22.282143479399064,-28.828352846142348,86.01274296249872
all_trials,both_fists_imagery,C3,beta,-0.875,21,45.03850889908607,17.372419541632354,-37.48422423879575,81.77859394983186
all_trials,both_fists_imagery,C3,beta,-0.85,21,39.18356858672471,11.453609181744463,-42.16690192881442,95.61317427919106
all_trials,both_fists_imagery,C3,beta,-0.825,21,32.690742115741195,10.212577407398614,-46.69603649581778,91.40159125049009
all_trials,both_fists_imagery,C3,beta,-0.8,21,27.580658625013175,0.4298066636831752,-37.43403288564402,86.72380656039236
all_trials,both_fists_imagery,C3,beta,-0.775,21,25.212029834182598,11.667644832479402,-41.66144282775576,96.71802421040472
all_trials,both_fists_imagery,C3,beta,-0.75,21,25.190781591143654,-4.063181245177029,-32.63483709260838,61.506252829034594
all_trials,both_fists_imagery,C3,beta,-0.725,21,25.758756904224377,-3.67380318240637,-27.13948814780201,77.91942275899082
all_trials,both_fists_imagery,C3,beta,-0.7,21,25.299597754673467,1.9720018662688656,-32.16806552848499,84.13474827959398
all_trials,both_fists_imagery,C3,beta,-0.675,21,23.544549763801324,0.15385820838931213,-38.76799013340397,77.44651532098244
all_trials,both_fists_imagery,C3,beta,-0.65,21,21.505610186248564,-16.974750782069364,-32.730326678178564,53.543338740860065
all_trials,both_fists_imagery,C3,beta,-0.625,21,20.353080502988423,-7.6758241606519215,-34.51976931823903,22.58214980115676
all_trials,both_fists_imagery,C3,beta,-0.6,21,20.21101466405092,-8.099191420162477,-35.49944368592623,25.059649142324986
all_trials,both_fists_imagery,C3,beta,-0.575,21,19.84364599716702,-14.285829600500438,-32.93820163042095,50.89618531768513
all_trials,both_fists_imagery,C3,beta,-0.55,21,17.597132328915208,2.8319160117793647,-32.394217000870135,72.0182248806684
all_trials,both_fists_imagery,C3,beta,-0.525,21,13.012897234891465,3.5597955871259734,-28.639543121344257,51.632841982651854
all_trials,both_fists_imagery,C3,beta,-0.5,21,7.769433430050841,6.71137525733028,-23.536657498023445,23.247834969475473
all_trials,both_fists_imagery,C3,beta,-0.475,21,4.841634787643439,-5.785023716164279,-25.647113529650785,35.58839943544263
all_trials,both_fists_imagery,C3,beta,-0.45,21,6.267191781890295,-4.633357164496195,-33.870451610300016,31.822953724844997
all_trials,both_fists_imagery,C3,beta,-0.425,21,11.450844966928944,6.224884591022154,-27.18030958787564,39.06092772136732
all_trials,both_fists_imagery,C3,beta,-0.4,21,17.655814615748596,11.176105092501672,-18.718014011906632,51.35916891993897
all_trials,both_fists_imagery,C3,beta,-0.375,21,22.183162547401416,2.9790850073885276,-19.13134538097699,67.3938079913899
all_trials,both_fists_imagery,C3,beta,-0.35,21,24.14932044442402,0.025562488847776767,-23.801629884633574,63.407430281720934
all_trials,both_fists_imagery,C3,beta,-0.325,21,24.62773195789702,29.72904548243472,-23.792346504323103,60.917959205115565
