subject,held_out_run,training_runs,frequency_hz,mean_log_psd_db,task_outcome_used
39,10,6/14,6.0,-107.90413565871857,False
39,10,6/14,6.25,-106.19657603883064,False
39,10,6/14,6.5,-106.4751526282476,False
39,10,6/14,6.75,-106.96778631892042,False
39,10,6/14,7.0,-108.40987557625397,False
39,10,6/14,7.25,-108.12280833964839,False
39,10,6/14,7.5,-108.15889925848381,False
39,10,6/14,7.75,-107.70990641626041,False
39,10,6/14,8.0,-107.88117697347201,False
39,10,6/14,8.25,-108.20201637702198,False
39,10,6/14,8.5,-107.79496144010285,False
39,10,6/14,8.75,-108.32316087362888,False
39,10,6/14,9.0,-109.55603217453427,False
39,10,6/14,9.25,-108.8497089403622,False
39,10,6/14,9.5,-108.8234510906234,False
39,10,6/14,9.75,-108.49909099756155,False
39,10,6/14,10.0,-109.48964135098845,False
39,10,6/14,10.25,-109.3222277231485,False
39,10,6/14,10.5,-109.89710153821616,False
39,10,6/14,10.75,-110.96936835313005,False
39,10,6/14,11.0,-110.73248860078871,False
39,10,6/14,11.25,-110.49544611144324,False
39,10,6/14,11.5,-110.46324056078261,False
39,10,6/14,11.75,-110.80570365451231,False
39,10,6/14,12.0,-111.40772800511778,False
39,10,6/14,12.25,-112.09418058296978,False
39,10,6/14,12.5,-112.50239724725989,False
39,10,6/14,12.75,-112.7185938731652,False
39,10,6/14,13.0,-111.00895522170876,False
39,10,6/14,13.25,-111.87471812431876,False
39,10,6/14,13.5,-113.21242203975933,False
39,10,6/14,13.75,-112.78041771863762,False
39,10,6/14,14.0,-112.07811486651295,False
39,10,6/14,14.25,-112.616127027359,False
39,10,6/14,14.5,-112.99420649432905,False
39,10,6/14,14.75,-113.02884410288262,False
39,10,6/14,15.0,-112.66173961095981,False
39,14,6/10,6.0,-108.03583330732378,False
39,14,6/10,6.25,-107.54325670619414,False
39,14,6/10,6.5,-107.58572382254242,False
39,14,6/10,6.75,-107.5307058903171,False
39,14,6/10,7.0,-108.39961509080318,False
39,14,6/10,7.25,-108.6350732011157,False
39,14,6/10,7.5,-108.58731195325996,False
39,14,6/10,7.75,-108.56167797531663,False
39,14,6/10,8.0,-108.2838383222824,False
39,14,6/10,8.25,-108.03022712648857,False
39,14,6/10,8.5,-107.81241122661292,False
39,14,6/10,8.75,-109.18139793403748,False
39,14,6/10,9.0,-109.23185132641677,False
39,14,6/10,9.25,-108.75445452923864,False
39,14,6/10,9.5,-108.71087104424234,False
39,14,6/10,9.75,-108.4845112664869,False
39,14,6/10,10.0,-109.48009506570945,False
39,14,6/10,10.25,-109.23375125681494,False
39,14,6/10,10.5,-109.54397100001509,False
39,14,6/10,10.75,-110.29770453520413,False
39,14,6/10,11.0,-109.97990002262156,False
39,14,6/10,11.25,-109.49431225672407,False
39,14,6/10,11.5,-110.33150853455037,False
39,14,6/10,11.75,-110.21963946651412,False
39,14,6/10,12.0,-110.82815089684112,False
39,14,6/10,12.25,-111.75507111376035,False
39,14,6/10,12.5,-111.6999657260856,False
39,14,6/10,12.75,-111.26161910075213,False
39,14,6/10,13.0,-111.3739497867827,False
39,14,6/10,13.25,-112.17881082419865,False
39,14,6/10,13.5,-112.579267306401,False
39,14,6/10,13.75,-112.28527254852072,False
39,14,6/10,14.0,-111.14932880339735,False
39,14,6/10,14.25,-112.37832124576556,False
39,14,6/10,14.5,-113.72868021501927,False
39,14,6/10,14.75,-112.9030215687613,False
39,14,6/10,15.0,-112.54032595464867,False
41,6,10/14,6.0,-124.60380579035264,False
41,6,10/14,6.25,-125.01143868096258,False
41,6,10/14,6.5,-125.21119934575474,False
41,6,10/14,6.75,-124.66397668909174,False
41,6,10/14,7.0,-124.25449295291413,False
41,6,10/14,7.25,-124.96900953882691,False
41,6,10/14,7.5,-124.47349775692312,False
41,6,10/14,7.75,-124.8840791309232,False
41,6,10/14,8.0,-123.93312095633532,False
41,6,10/14,8.25,-124.18026308996541,False
41,6,10/14,8.5,-124.60702020498253,False
41,6,10/14,8.75,-125.20982734204283,False
41,6,10/14,9.0,-124.35259578755979,False
41,6,10/14,9.25,-124.7984308967562,False
41,6,10/14,9.5,-127.70791089996987,False
41,6,10/14,9.75,-127.04207589151812,False
41,6,10/14,10.0,-127.4570969201594,False
41,6,10/14,10.25,-126.76440211450588,False
41,6,10/14,10.5,-125.45463492362065,False
41,6,10/14,10.75,-125.40635776014852,False
41,6,10/14,11.0,-126.04139169456772,False
41,6,10/14,11.25,-125.65760148689652,False
41,6,10/14,11.5,-125.9934020333636,False
41,6,10/14,11.75,-127.2294679680121,False
41,6,10/14,12.0,-125.68855170034682,False
41,6,10/14,12.25,-125.64311713444698,False
41,6,10/14,12.5,-126.79446216075696,False
41,6,10/14,12.75,-126.80587693474642,False
41,6,10/14,13.0,-126.83851042292443,False
41,6,10/14,13.25,-126.14247790306045,False
41,6,10/14,13.5,-125.68111494295964,False
41,6,10/14,13.75,-126.77346517792365,False
41,6,10/14,14.0,-126.75983824795026,False
41,6,10/14,14.25,-125.88880560221233,False
41,6,10/14,14.5,-125.51921316766766,False
41,6,10/14,14.75,-124.6765718606912,False
41,6,10/14,15.0,-123.82522557255854,False
41,10,6/14,6.0,-125.01777508821894,False
41,10,6/14,6.25,-125.14754981129876,False
41,10,6/14,6.5,-124.95419383537296,False
41,10,6/14,6.75,-125.36169517697506,False
41,10,6/14,7.0,-124.08102201013448,False
41,10,6/14,7.25,-124.76900652894108,False
41,10,6/14,7.5,-124.04746000889146,False
41,10,6/14,7.75,-125.8105658138093,False
41,10,6/14,8.0,-124.40168899021988,False
41,10,6/14,8.25,-124.56052508584914,False
41,10,6/14,8.5,-125.39975178607664,False
41,10,6/14,8.75,-124.55747951754759,False
41,10,6/14,9.0,-124.14055756152845,False
41,10,6/14,9.25,-125.44971525591299,False
41,10,6/14,9.5,-127.3647024930323,False
41,10,6/14,9.75,-127.14498533738103,False
41,10,6/14,10.0,-127.20195479690848,False
41,10,6/14,10.25,-127.63695620138544,False
41,10,6/14,10.5,-126.9829994880851,False
41,10,6/14,10.75,-128.1654940230593,False
41,10,6/14,11.0,-127.59543257733893,False
41,10,6/14,11.25,-126.341541077781,False
41,10,6/14,11.5,-126.59787976613968,False
41,10,6/14,11.75,-127.42827217412908,False
41,10,6/14,12.0,-127.46803297982903,False
41,10,6/14,12.25,-127.44415632408169,False
41,10,6/14,12.5,-127.19082489190733,False
41,10,6/14,12.75,-126.98186490557208,False
41,10,6/14,13.0,-127.89242350764863,False
41,10,6/14,13.25,-128.10351593043862,False
41,10,6/14,13.5,-127.02262179981034,False
41,10,6/14,13.75,-126.97656062325366,False
41,10,6/14,14.0,-126.55876464989146,False
41,10,6/14,14.25,-126.10790444619373,False
41,10,6/14,14.5,-126.58180733461528,False
41,10,6/14,14.75,-125.69590433750109,False
41,10,6/14,15.0,-125.35858985110553,False
41,14,6/10,6.0,-125.42310634828956,False
41,14,6/10,6.25,-125.04093705647034,False
41,14,6/10,6.5,-125.00871861672692,False
41,14,6/10,6.75,-126.35097873574145,False
41,14,6/10,7.0,-124.7255710851526,False
41,14,6/10,7.25,-125.69057654914072,False
41,14,6/10,7.5,-124.98491739533877,False
41,14,6/10,7.75,-124.7532016144619,False
41,14,6/10,8.0,-124.67099130977367,False
41,14,6/10,8.25,-126.03726582784529,False
41,14,6/10,8.5,-125.99287059752191,False
41,14,6/10,8.75,-126.17059349319177,False
41,14,6/10,9.0,-125.0882154600703,False
41,14,6/10,9.25,-125.19338583877355,False
41,14,6/10,9.5,-127.51587598120457,False
41,14,6/10,9.75,-127.57027331224111,False
41,14,6/10,10.0,-126.85540408280319,False
41,14,6/10,10.25,-127.07164909073391,False
41,14,6/10,10.5,-126.70711771034718,False
41,14,6/10,10.75,-127.66118018018916,False
41,14,6/10,11.0,-127.46798485976949,False
41,14,6/10,11.25,-127.03828291242051,False
41,14,6/10,11.5,-127.2236332748001,False
41,14,6/10,11.75,-127.91650132223994,False
41,14,6/10,12.0,-127.07611868577678,False
41,14,6/10,12.25,-127.77050985730693,False
41,14,6/10,12.5,-127.63061061517207,False
41,14,6/10,12.75,-128.05987716358808,False
41,14,6/10,13.0,-128.41119386888337,False
41,14,6/10,13.25,-127.43997067792803,False
41,14,6/10,13.5,-127.03499191458948,False
41,14,6/10,13.75,-128.01271063309625,False
41,14,6/10,14.0,-126.76186762618345,False
41,14,6/10,14.25,-126.33505965836781,False
41,14,6/10,14.5,-125.72373927101556,False
41,14,6/10,14.75,-125.5213748882933,False
41,14,6/10,15.0,-125.10360098470386,False
43,6,10/14,6.0,-113.4836923013619,False
43,6,10/14,6.25,-113.33703064642798,False
43,6,10/14,6.5,-113.88408585874862,False
43,6,10/14,6.75,-115.06704327840984,False
43,6,10/14,7.0,-115.06876225512387,False
43,6,10/14,7.25,-114.83965252600541,False
43,6,10/14,7.5,-114.18265506202783,False
43,6,10/14,7.75,-114.27536774472954,False
43,6,10/14,8.0,-114.53084829522184,False
43,6,10/14,8.25,-115.08054077194672,False
43,6,10/14,8.5,-114.20162311546412,False
43,6,10/14,8.75,-114.57181782252664,False
43,6,10/14,9.0,-115.54185295284933,False
43,6,10/14,9.25,-114.21359065980892,False
43,6,10/14,9.5,-113.36917523384555,False
43,6,10/14,9.75,-112.46014854269791,False
43,6,10/14,10.0,-112.30633190803353,False
43,6,10/14,10.25,-112.8407889686536,False
43,6,10/14,10.5,-112.00916403347286,False
43,6,10/14,10.75,-110.90044401477309,False
43,6,10/14,11.0,-110.90353995555417,False
43,6,10/14,11.25,-109.62002330491113,False
43,6,10/14,11.5,-107.80076259309244,False
43,6,10/14,11.75,-109.57093718286356,False
43,6,10/14,12.0,-111.7471361380682,False
43,6,10/14,12.25,-113.77429524641062,False
43,6,10/14,12.5,-115.06664676890266,False
43,6,10/14,12.75,-115.1386521899267,False
43,6,10/14,13.0,-114.49442901572759,False
43,6,10/14,13.25,-115.10938012915233,False
43,6,10/14,13.5,-116.13145298078962,False
43,6,10/14,13.75,-116.34338409388438,False
43,6,10/14,14.0,-116.5978707001569,False
43,6,10/14,14.25,-115.77188141845116,False
43,6,10/14,14.5,-115.44789531860741,False
43,6,10/14,14.75,-115.37883081535425,False
43,6,10/14,15.0,-115.43350453777504,False
43,10,6/14,6.0,-112.3748953971799,False
43,10,6/14,6.25,-113.72431709923818,False
43,10,6/14,6.5,-113.96243188856018,False
43,10,6/14,6.75,-114.76398477096957,False
43,10,6/14,7.0,-114.09265425080652,False
43,10,6/14,7.25,-114.1598672892742,False
43,10,6/14,7.5,-115.33806136030582,False
43,10,6/14,7.75,-114.75137955003589,False
43,10,6/14,8.0,-113.85210459862263,False
43,10,6/14,8.25,-114.46945204198852,False
43,10,6/14,8.5,-113.91106184430728,False
43,10,6/14,8.75,-114.54573034198583,False
43,10,6/14,9.0,-114.60975090363952,False
43,10,6/14,9.25,-114.63397228908512,False
43,10,6/14,9.5,-113.97678196558049,False
43,10,6/14,9.75,-112.4715740477918,False
43,10,6/14,10.0,-112.8943252664058,False
43,10,6/14,10.25,-113.60810459315283,False
43,10,6/14,10.5,-113.39822910317224,False
43,10,6/14,10.75,-112.84630856742389,False
43,10,6/14,11.0,-112.03080309124408,False
43,10,6/14,11.25,-109.80855103996544,False
43,10,6/14,11.5,-108.59844098290321,False
43,10,6/14,11.75,-109.82814013468996,False
43,10,6/14,12.0,-111.67162871933253,False
43,10,6/14,12.25,-113.92693559154098,False
43,10,6/14,12.5,-115.50392420003703,False
43,10,6/14,12.75,-114.35142421155595,False
43,10,6/14,13.0,-114.90751316324918,False
43,10,6/14,13.25,-115.89505374772438,False
43,10,6/14,13.5,-117.04265337307267,False
43,10,6/14,13.75,-117.3335192393642,False
43,10,6/14,14.0,-116.34177069952479,False
43,10,6/14,14.25,-116.62993403503796,False
43,10,6/14,14.5,-116.33661162845932,False
43,10,6/14,14.75,-116.26032196453004,False
43,10,6/14,15.0,-116.08749598815038,False
43,14,6/10,6.0,-113.27794421385668,False
43,14,6/10,6.25,-112.05374194727479,False
43,14,6/10,6.5,-113.25671632802793,False
43,14,6/10,6.75,-113.78229011359576,False
43,14,6/10,7.0,-114.66175884849088,False
43,14,6/10,7.25,-114.07230599359767,False
43,14,6/10,7.5,-113.80322138493783,False
43,14,6/10,7.75,-114.45894855323859,False
43,14,6/10,8.0,-113.78510941105986,False
43,14,6/10,8.25,-114.26042832242543,False
43,14,6/10,8.5,-114.22817606280388,False
43,14,6/10,8.75,-113.89136217460882,False
43,14,6/10,9.0,-114.93505102221502,False
43,14,6/10,9.25,-114.66529916314411,False
43,14,6/10,9.5,-114.6957033460169,False
43,14,6/10,9.75,-113.81537708659499,False
43,14,6/10,10.0,-112.99483381196579,False
43,14,6/10,10.25,-112.47716788710898,False
43,14,6/10,10.5,-113.18325692955295,False
43,14,6/10,10.75,-113.1463323311174,False
43,14,6/10,11.0,-112.83909320216286,False
43,14,6/10,11.25,-110.42220497915653,False
43,14,6/10,11.5,-108.14256100066697,False
43,14,6/10,11.75,-108.41401845562459,False
43,14,6/10,12.0,-111.29989234712995,False
43,14,6/10,12.25,-113.8592916761983,False
43,14,6/10,12.5,-115.25828470751185,False
43,14,6/10,12.75,-114.38159620149345,False
43,14,6/10,13.0,-114.63209098311636,False
43,14,6/10,13.25,-115.41876221678439,False
43,14,6/10,13.5,-115.70874632316813,False
43,14,6/10,13.75,-116.4058293810276,False
43,14,6/10,14.0,-116.19031934373038,False
43,14,6/10,14.25,-115.53606608971003,False
43,14,6/10,14.5,-115.78858679533666,False
43,14,6/10,14.75,-115.60384734833333,False
43,14,6/10,15.0,-116.37959736173353,False
45,6,10/14,6.0,-113.99196729599588,False
45,6,10/14,6.25,-114.14188428915186,False
45,6,10/14,6.5,-114.83765997623858,False
45,6,10/14,6.75,-114.75276707216558,False
45,6,10/14,7.0,-114.87218632153007,False
45,6,10/14,7.25,-115.9799805444997,False
45,6,10/14,7.5,-115.43847131335842,False
45,6,10/14,7.75,-114.13086284510658,False
45,6,10/14,8.0,-112.05916883868949,False
45,6,10/14,8.25,-112.31646097352782,False
45,6,10/14,8.5,-112.86361058602908,False
45,6,10/14,8.75,-112.2915973080469,False
45,6,10/14,9.0,-112.56690294185262,False
45,6,10/14,9.25,-113.4814817002936,False
45,6,10/14,9.5,-113.58334550829251,False
45,6,10/14,9.75,-112.49016458303618,False
45,6,10/14,10.0,-113.38969496793298,False
45,6,10/14,10.25,-113.26667361963968,False
45,6,10/14,10.5,-112.63723720994828,False
45,6,10/14,10.75,-112.89325748520226,False
45,6,10/14,11.0,-112.60959817641611,False
45,6,10/14,11.25,-111.45682789829138,False
45,6,10/14,11.5,-110.64994327247952,False
45,6,10/14,11.75,-110.70738768238296,False
45,6,10/14,12.0,-111.76454164571206,False
45,6,10/14,12.25,-112.02807659424155,False
45,6,10/14,12.5,-112.12575596999653,False
45,6,10/14,12.75,-113.47775935145313,False
45,6,10/14,13.0,-114.33082127577129,False
45,6,10/14,13.25,-114.60934637509577,False
45,6,10/14,13.5,-115.2324230330913,False
45,6,10/14,13.75,-115.75307001105519,False
45,6,10/14,14.0,-114.4468130058858,False
45,6,10/14,14.25,-114.80548123769495,False
45,6,10/14,14.5,-114.58592310215106,False
45,6,10/14,14.75,-115.3651548224544,False
45,6,10/14,15.0,-114.55665383879243,False
45,10,6/14,6.0,-113.94578354310111,False
45,10,6/14,6.25,-114.89325049762988,False
45,10,6/14,6.5,-115.55189253016273,False
45,10,6/14,6.75,-115.20782583322627,False
45,10,6/14,7.0,-115.63426943465232,False
45,10,6/14,7.25,-115.5435990323742,False
45,10,6/14,7.5,-114.39141006375182,False
45,10,6/14,7.75,-113.99428385386196,False
45,10,6/14,8.0,-112.69855752220724,False
45,10,6/14,8.25,-113.63972716797234,False
45,10,6/14,8.5,-113.06856920284464,False
45,10,6/14,8.75,-113.06469330332641,False
45,10,6/14,9.0,-112.8291897102563,False
45,10,6/14,9.25,-113.51081345299937,False
45,10,6/14,9.5,-113.9063046098697,False
45,10,6/14,9.75,-114.20701044895583,False
45,10,6/14,10.0,-113.83584549092316,False
45,10,6/14,10.25,-113.11714900364396,False
45,10,6/14,10.5,-112.65059120248496,False
45,10,6/14,10.75,-112.76368797054343,False
45,10,6/14,11.0,-113.20947870663676,False
45,10,6/14,11.25,-112.21187189825551,False
45,10,6/14,11.5,-111.65818063816914,False
45,10,6/14,11.75,-112.09009255619098,False
45,10,6/14,12.0,-112.7503571340934,False
45,10,6/14,12.25,-112.57387874539057,False
45,10,6/14,12.5,-113.73745483362109,False
45,10,6/14,12.75,-114.55611694894674,False
45,10,6/14,13.0,-114.48720390172356,False
45,10,6/14,13.25,-114.77633732046817,False
45,10,6/14,13.5,-114.94002522639718,False
45,10,6/14,13.75,-115.89455573785371,False
45,10,6/14,14.0,-114.74070684989667,False
45,10,6/14,14.25,-115.12776139760133,False
45,10,6/14,14.5,-114.6202273061957,False
45,10,6/14,14.75,-114.84950693959125,False
45,10,6/14,15.0,-114.57526037256856,False
45,14,6/10,6.0,-113.34616087455761,False
45,14,6/10,6.25,-114.79114573404875,False
45,14,6/10,6.5,-116.55652756746824,False
45,14,6/10,6.75,-115.48849877082418,False
45,14,6/10,7.0,-115.69077748162807,False
45,14,6/10,7.25,-115.59122168681887,False
45,14,6/10,7.5,-115.4488137850796,False
45,14,6/10,7.75,-113.55663928665791,False
45,14,6/10,8.0,-112.19825270426229,False
45,14,6/10,8.25,-112.15043729847523,False
45,14,6/10,8.5,-112.26040706290976,False
45,14,6/10,8.75,-111.12583188542224,False
45,14,6/10,9.0,-111.12567243319985,False
45,14,6/10,9.25,-112.79908620417513,False
45,14,6/10,9.5,-113.1019509485286,False
45,14,6/10,9.75,-113.71436174272587,False
45,14,6/10,10.0,-114.08224276247098,False
45,14,6/10,10.25,-113.83426135117317,False
45,14,6/10,10.5,-113.6518447425128,False
45,14,6/10,10.75,-113.99824276904235,False
45,14,6/10,11.0,-113.27088672864213,False
45,14,6/10,11.25,-112.15198041405824,False
45,14,6/10,11.5,-112.55722660959931,False
45,14,6/10,11.75,-111.53548218584561,False
45,14,6/10,12.0,-110.53671017457063,False
45,14,6/10,12.25,-111.45414724925193,False
45,14,6/10,12.5,-113.48330843258367,False
45,14,6/10,12.75,-113.42661802061185,False
45,14,6/10,13.0,-114.16588140242617,False
45,14,6/10,13.25,-114.24227820245798,False
45,14,6/10,13.5,-115.04555605549572,False
45,14,6/10,13.75,-114.85717454941108,False
45,14,6/10,14.0,-114.45210313239566,False
45,14,6/10,14.25,-114.19237700795465,False
45,14,6/10,14.5,-114.22393467237126,False
45,14,6/10,14.75,-114.53384369813983,False
45,14,6/10,15.0,-114.2596999429731,False
47,6,10/14,6.0,-126.53847640874223,False
47,6,10/14,6.25,-126.65844644959458,False
47,6,10/14,6.5,-126.01263015506106,False
47,6,10/14,6.75,-125.78044348014426,False
47,6,10/14,7.0,-125.53715423065003,False
47,6,10/14,7.25,-126.40452411757958,False
47,6,10/14,7.5,-127.74297485910354,False
47,6,10/14,7.75,-126.17724753362558,False
47,6,10/14,8.0,-124.99674296724297,False
47,6,10/14,8.25,-124.97870083303454,False
47,6,10/14,8.5,-125.48288496969666,False
47,6,10/14,8.75,-125.20371123187803,False
47,6,10/14,9.0,-123.58538452583429,False
47,6,10/14,9.25,-123.88692164531935,False
47,6,10/14,9.5,-124.83960996498934,False
47,6,10/14,9.75,-124.2020157100607,False
47,6,10/14,10.0,-123.77994515616793,False
47,6,10/14,10.25,-124.12857387532767,False
47,6,10/14,10.5,-124.49147514913635,False
47,6,10/14,10.75,-125.74313161790283,False
47,6,10/14,11.0,-126.62142466665765,False
47,6,10/14,11.25,-127.11810112757357,False
47,6,10/14,11.5,-126.08644645929779,False
47,6,10/14,11.75,-126.92001641361443,False
47,6,10/14,12.0,-126.74538065085198,False
47,6,10/14,12.25,-127.02950798180284,False
47,6,10/14,12.5,-127.3115851235569,False
47,6,10/14,12.75,-126.68467698888506,False
47,6,10/14,13.0,-127.15073235300586,False
47,6,10/14,13.25,-126.20467777919983,False
47,6,10/14,13.5,-126.866101492581,False
47,6,10/14,13.75,-127.57774868816317,False
47,6,10/14,14.0,-126.6666014957071,False
47,6,10/14,14.25,-127.25885383728115,False
47,6,10/14,14.5,-128.41680916191794,False
47,6,10/14,14.75,-127.34311068379779,False
47,6,10/14,15.0,-127.74117935137961,False
47,10,6/14,6.0,-126.12396379418371,False
47,10,6/14,6.25,-126.47589721172028,False
47,10,6/14,6.5,-126.2011474497211,False
47,10,6/14,6.75,-126.00209550613383,False
47,10,6/14,7.0,-126.58114717878503,False
47,10,6/14,7.25,-125.89163086831071,False
47,10,6/14,7.5,-126.95025663925155,False
47,10,6/14,7.75,-124.70181893419087,False
47,10,6/14,8.0,-125.34928229944461,False
47,10,6/14,8.25,-126.1023904841317,False
47,10,6/14,8.5,-125.74986225271398,False
47,10,6/14,8.75,-125.5838677688377,False
47,10,6/14,9.0,-125.12724610220616,False
47,10,6/14,9.25,-125.2944251323813,False
47,10,6/14,9.5,-123.98599468080924,False
47,10,6/14,9.75,-123.4985616245384,False
47,10,6/14,10.0,-123.96869203874834,False
47,10,6/14,10.25,-125.40679185963884,False
47,10,6/14,10.5,-124.96351579206922,False
47,10,6/14,10.75,-125.05731351046833,False
47,10,6/14,11.0,-126.08168357774488,False
47,10,6/14,11.25,-126.98503653496515,False
47,10,6/14,11.5,-126.0569389919175,False
47,10,6/14,11.75,-127.22951302374412,False
