annotation,band_lower_hz,band_upper_hz,change_db,change_percent,channel,confirmed_exclusion,frequency_band,frequency_center_count,low_reference_power_candidate,primary_retained,quality_evidence,quality_status,reference_log_power_robust_z,reference_mean_wavelet_power_v2,rest_annotation_index,rest_epoch_array_index,rest_event_sample,rest_event_time_seconds,rest_interval_start_seconds,rest_interval_stop_seconds,run,run_trial_index,semantic_condition,source_file,source_sha256,subject,subject_role,task_annotation_index,task_epoch_array_index,task_event_sample,task_event_time_seconds,task_interval_start_seconds,task_interval_stop_seconds,task_log_power_robust_z,task_mean_wavelet_power_v2
T2,14.0,30.0,-2.1866271376927475,-39.55821436661092,C3,False,beta,17,False,True,,not flagged,0.8676734415269097,4.12320455475914e-10,4,2,2624,16.4,1.1,3.1,6,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,5,2,3280,20.5,1.0,3.0,-0.9384048849971832,2.492138458213654e-10
T2,14.0,30.0,-2.3690743616412946,-42.04477932337473,Cz,False,beta,17,False,True,,not flagged,0.6745,4.029518841720881e-10,4,2,2624,16.4,1.1,3.1,6,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,5,2,3280,20.5,1.0,3.0,-1.0394964485060185,2.335316536925531e-10
T2,14.0,30.0,-1.9411374232393463,-36.04326900147639,C4,False,beta,17,False,True,,not flagged,0.39542965794099205,2.8752015509782344e-10,4,2,2624,16.4,1.1,3.1,6,2,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,5,2,3280,20.5,1.0,3.0,-1.0462459479674924,1.838884921624528e-10
T1,14.0,30.0,-2.6131239360886287,-45.21172759463836,C3,False,beta,17,False,True,,not flagged,0.6999204088205366,3.9140924481795165e-10,6,3,3936,24.6,1.1,3.1,6,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,7,3,4592,28.7,1.0,3.0,-1.5548958077446875,2.1444636327062818e-10
T1,14.0,30.0,-2.8032697095075503,-47.558750727073146,Cz,False,beta,17,False,True,,not flagged,0.2013889095511898,3.5708954146252943e-10,6,3,3936,24.6,1.1,3.1,6,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,7,3,4592,28.7,1.0,3.0,-1.8273115836502947,1.8726221656591654e-10
T1,14.0,30.0,-0.5978439476569644,-12.860391334610876,C4,False,beta,17,False,True,,not flagged,0.0894286092189654,2.6262320327411984e-10,6,3,3936,24.6,1.1,3.1,6,3,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,7,3,4592,28.7,1.0,3.0,-0.4017867753939797,2.2884883159757742e-10
T1,14.0,30.0,-2.0949289514186176,-38.26846091978251,C3,False,beta,17,False,True,,not flagged,0.7788655909790345,4.0111463679895854e-10,8,4,5248,32.8,1.1,3.1,6,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,9,4,5904,36.9,1.0,3.0,-0.964825685832948,2.4761423877202154e-10
T1,14.0,30.0,0.7923216415357842,20.01407001739919,Cz,False,beta,17,False,True,,not flagged,-1.259171993501666,2.459099520075138e-10,8,4,5248,32.8,1.1,3.1,6,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,9,4,5904,36.9,1.0,3.0,-0.20430409548837786,2.9512654198205036e-10
T1,14.0,30.0,1.200940610835047,31.854228233171888,C4,False,beta,17,False,True,,not flagged,-0.7540735636187307,2.0459937098496038e-10,8,4,5248,32.8,1.1,3.1,6,4,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,9,4,5904,36.9,1.0,3.0,0.08294188602542886,2.697729215821437e-10
T2,14.0,30.0,-0.3901346491861092,-8.591509936783526,C3,False,beta,17,False,True,,not flagged,1.6775845599424084,5.301099616174582e-10,10,5,6560,41.0,1.1,3.1,6,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,11,5,7216,45.1,1.0,3.0,1.78988561739519,4.845655115892149e-10
T2,14.0,30.0,-1.0059054070682967,-20.675113514701728,Cz,False,beta,17,False,True,,not flagged,1.022658934532147,4.404229417984698e-10,10,5,6560,41.0,1.1,3.1,6,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,11,5,7216,45.1,1.0,3.0,0.3976432630597344,3.4936499863684746e-10
T2,14.0,30.0,0.6731515514413156,16.765664488381624,C4,False,beta,17,False,True,,not flagged,-0.5297073511369996,2.1864807860627883e-10,10,5,6560,41.0,1.1,3.1,6,5,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,11,5,7216,45.1,1.0,3.0,-0.07945510650371308,2.5530588187570046e-10
T1,14.0,30.0,-1.559507212184423,-30.168836398288764,C3,False,beta,17,False,True,,not flagged,1.0249120180403328,4.329342226898676e-10,12,6,7872,49.2,1.1,3.1,6,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,13,6,8528,53.3,1.0,3.0,-0.14575768038984013,3.023230053343583e-10
T1,14.0,30.0,-1.768402603781953,-33.44821019627453,Cz,False,beta,17,False,True,,not flagged,-0.26155889451778985,3.172695200550862e-10,12,6,7872,49.2,1.1,3.1,6,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,13,6,8528,53.3,1.0,3.0,-1.398980630608988,2.111485440983496e-10
T1,14.0,30.0,-0.644169958362804,-13.784965928866942,C4,False,beta,17,False,True,,not flagged,-1.0045667392410744,1.899784794894607e-10,12,6,7872,49.2,1.1,3.1,6,6,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,13,6,8528,53.3,1.0,3.0,-1.3872682140515482,1.6379001081965906e-10
T2,14.0,30.0,-1.8983806699412904,-35.41049845201023,C3,False,beta,17,False,True,,not flagged,1.5697827978321497,5.126727909440386e-10,14,7,9184,57.4,1.1,3.1,6,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,15,7,9840,61.5,1.0,3.0,0.22771673840657217,3.3113280024292215e-10
T2,14.0,30.0,0.89233173975581,22.809842381143703,Cz,False,beta,17,False,True,,not flagged,0.14424387527984123,3.5191580758053425e-10,14,7,9184,57.4,1.1,3.1,6,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,15,7,9840,61.5,1.0,3.0,1.1566797374068856,4.321872486039831e-10
T2,14.0,30.0,0.7291128939100523,18.27999279278802,C4,False,beta,17,False,True,,not flagged,-0.5606296855648217,2.1665600162195086e-10,14,7,9184,57.4,1.1,3.1,6,7,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,15,7,9840,61.5,1.0,3.0,-0.06845661137743725,2.562607031035862e-10
T2,14.0,30.0,1.5745009902385587,43.69779333184786,C3,False,beta,17,False,True,,not flagged,0.18154829637261038,3.3326006754085475e-10,16,8,10496,65.6,1.1,3.1,6,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,17,8,11152,69.7,1.0,3.0,1.7415220195913985,4.788873631124341e-10
T2,14.0,30.0,-1.0261452905701176,-21.04393953736141,Cz,False,beta,17,False,True,,not flagged,0.835397117612172,4.198550831725271e-10,16,8,10496,65.6,1.1,3.1,6,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,17,8,11152,69.7,1.0,3.0,0.21037859221952923,3.31501033325162e-10
T2,14.0,30.0,-1.1728868700931614,-23.667178951881088,C4,False,beta,17,False,True,,not flagged,0.01817462110691915,2.571423932558728e-10,16,8,10496,65.6,1.1,3.1,6,8,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,17,8,11152,69.7,1.0,3.0,-0.8540465944040856,1.9628404288285557e-10
T1,14.0,30.0,0.3598021211113176,8.637612361039833,C3,False,beta,17,False,True,,not flagged,0.4245310282234116,3.593551468761381e-10,18,9,11808,73.8,1.1,3.1,6,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,19,9,12464,77.9,1.0,3.0,0.9032402315580936,3.9039485146274425e-10
T1,14.0,30.0,0.08797291325415293,2.046306734142681,Cz,False,beta,17,False,True,,not flagged,0.07108363801340843,3.4540137456511464e-10,18,9,11808,73.8,1.1,3.1,6,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,19,9,12464,77.9,1.0,3.0,0.42920628059662014,3.5246934615266197e-10
T1,14.0,30.0,0.43365151076137265,10.500731010044344,C4,False,beta,17,False,True,,not flagged,0.3082982273275634,2.801998511798398e-10,18,9,11808,73.8,1.1,3.1,6,9,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,19,9,12464,77.9,1.0,3.0,0.48887235278314306,3.0962288384277933e-10
T2,14.0,30.0,1.183295736031538,31.319606775148568,C3,False,beta,17,False,True,,not flagged,-0.8852972435435926,2.3934903916920856e-10,20,10,13120,82.0,1.1,3.1,6,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,21,10,13776,86.1,1.0,3.0,0.013813456988219265,3.14312217057101e-10
T2,14.0,30.0,-1.0782321235631989,-21.98523805113206,Cz,False,beta,17,False,True,,not flagged,0.25060687550424915,3.616065091873642e-10,20,10,13120,82.0,1.1,3.1,6,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,21,10,13776,86.1,1.0,3.0,-0.365285715899508,2.8210645733413344e-10
T2,14.0,30.0,-0.8867248661222633,-18.46810933967242,C4,False,beta,17,False,True,,not flagged,0.6745,3.122781948375944e-10,20,10,13120,82.0,1.1,3.1,6,10,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,21,10,13776,86.1,1.0,3.0,-0.08753947541156003,2.546063163710322e-10
T1,14.0,30.0,0.14376481447502912,3.3657074719185687,C3,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.67),statistical candidate,-0.5341398454163897,2.6689978458517415e-10,22,11,14432,90.2,1.1,3.1,6,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,23,11,15088,94.3,1.0,3.0,-0.5212679303304009,2.758828505774919e-10
T1,14.0,30.0,-0.5177247979361828,-11.237909879446583,Cz,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.67),statistical candidate,-0.48189504178765047,2.9990888236430447e-10,22,11,14432,90.2,1.1,3.1,6,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,23,11,15088,94.3,1.0,3.0,-0.5722809465436242,2.6620539244374846e-10
T1,14.0,30.0,-1.7406169470092743,-33.02105458226012,C4,False,beta,17,False,True,high max_precontext_p2p_uV (robust_z=3.67),statistical candidate,-0.1155210992411189,2.471653780104171e-10,22,11,14432,90.2,1.1,3.1,6,11,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,23,11,15088,94.3,1.0,3.0,-1.3557995045540934,1.655487636291477e-10
T2,14.0,30.0,-0.6634637239525061,-14.167131324083893,C3,False,beta,17,False,True,,not flagged,0.5186640366591653,3.7000515637675783e-10,24,12,15744,98.4,1.1,3.1,6,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,25,12,16400,102.5,1.0,3.0,0.056329145519058786,3.175860399669806e-10
T2,14.0,30.0,-0.5059625594577946,-10.99718474717876,Cz,False,beta,17,False,True,,not flagged,-1.0649821522189906,2.5841341689608155e-10,24,12,15744,98.4,1.1,3.1,6,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,25,12,16400,102.5,1.0,3.0,-1.0939391276022101,2.299952160285222e-10
T2,14.0,30.0,-0.2371378580892476,-5.313903203214304,C4,False,beta,17,False,True,,not flagged,-0.5941145158270132,2.1451930645361985e-10,24,12,15744,98.4,1.1,3.1,6,12,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,25,12,16400,102.5,1.0,3.0,-0.7531818162605566,2.0311995815646784e-10
T1,14.0,30.0,-2.978600308546673,-49.633709141162406,C3,False,beta,17,False,True,,not flagged,1.408421295028433,4.876381675598882e-10,26,13,17056,106.6,1.1,3.1,6,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,27,13,17712,110.7,1.0,3.0,-0.9982509841399897,2.456052578119191e-10
T1,14.0,30.0,-1.858634264496391,-34.81666546866584,Cz,False,beta,17,False,True,,not flagged,1.697535662428172,5.232692712511125e-10,26,13,17056,106.6,1.1,3.1,6,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,27,13,17712,110.7,1.0,3.0,0.31205921648917506,3.41084359579287e-10
T1,14.0,30.0,-2.778227988047738,-47.25549739183621,C4,False,beta,17,False,True,,not flagged,1.7057189332313116,4.237412000290755e-10,26,13,17056,106.6,1.1,3.1,6,13,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,27,13,17712,110.7,1.0,3.0,-0.471465964573986,2.2350018830120028e-10
T1,14.0,30.0,-1.4402429545515014,-28.224586270699433,C3,False,beta,17,False,True,,not flagged,1.1298952884525124,4.47268010531473e-10,28,14,18368,114.8,1.1,3.1,6,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,29,14,19024,118.9,1.0,3.0,0.1005642674581032,3.2102846503777637e-10
T1,14.0,30.0,-0.8088516094254363,-16.992976876938908,Cz,False,beta,17,False,True,,not flagged,0.36328597411285934,3.7216391911039493e-10,28,14,18368,114.8,1.1,3.1,6,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,29,14,19024,118.9,1.0,3.0,-0.041304834239826345,3.089221903916559e-10
T1,14.0,30.0,0.878521240776864,22.41992922342528,C4,False,beta,17,False,True,,not flagged,-0.5348943591431669,2.1831264746772822e-10,28,14,18368,114.8,1.1,3.1,6,14,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R06.edf,ac5b92e882911bc3d4c5d1410a9baca5282536cbe1d183f6333b8fbf9ce8ab54,31,replication_2,29,14,19024,118.9,1.0,3.0,0.05534827821666394,2.6725818851577883e-10
T2,14.0,30.0,1.4328339582650684,39.08599310747659,C3,False,beta,17,False,True,,not flagged,-1.1581837956752643,2.1991847793924282e-10,0,15,0,0.0,1.1,3.1,10,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,1,15,656,4.1,1.0,3.0,-0.09782114117058972,3.058757990686427e-10
T2,14.0,30.0,0.9908100535059003,25.62642624051516,Cz,False,beta,17,False,True,,not flagged,-2.862224662583795,1.6329403516293821e-10,0,15,0,0.0,1.1,3.1,10,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,1,15,656,4.1,1.0,3.0,-1.5019744449329355,2.0514046063912946e-10
T2,14.0,30.0,-0.3242021262846776,-7.193202347231956,C4,False,beta,17,False,True,,not flagged,-1.7314738099716158,1.532016480588849e-10,0,15,0,0.0,1.1,3.1,10,0,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,1,15,656,4.1,1.0,3.0,-1.8041177870011262,1.4218154351471514e-10
T1,14.0,30.0,1.1212818352369502,29.457788422237233,C3,False,beta,17,False,True,,not flagged,-0.9565866581667402,2.341131618842322e-10,2,16,1312,8.2,1.1,3.1,10,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,3,16,1968,12.3,1.0,3.0,-0.13552761509695135,3.0307772178069903e-10
T1,14.0,30.0,0.1580579199275338,3.7064557103253883,Cz,False,beta,17,False,True,,not flagged,-1.0148875853825847,2.617407830697799e-10,2,16,1312,8.2,1.1,3.1,10,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,3,16,1968,12.3,1.0,3.0,-0.502776351295334,2.714420892701201e-10
T1,14.0,30.0,-0.9503484106075964,-19.65383377158341,C4,False,beta,17,False,True,,not flagged,0.03883065387354755,2.5871936180254795e-10,2,16,1312,8.2,1.1,3.1,10,1,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,3,16,1968,12.3,1.0,3.0,-0.6850583407160671,2.078710884989737e-10
T1,14.0,30.0,0.743771810512684,18.679902553439614,C3,False,beta,17,False,True,,not flagged,-0.9077056809720777,2.376907463192672e-10,4,17,2624,16.4,1.1,3.1,10,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,5,17,3280,20.5,1.0,3.0,-0.4299589169771724,2.8209114611024966e-10
T1,14.0,30.0,-0.6722678516016151,-14.3409576356568,Cz,False,beta,17,False,True,,not flagged,-1.4278248708371113,2.355426922825204e-10,4,17,2624,16.4,1.1,3.1,10,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,5,17,3280,20.5,1.0,3.0,-1.5611945487309873,2.017636145683987e-10
T1,14.0,30.0,1.449312868162036,39.614744798930126,C4,False,beta,17,False,True,,not flagged,-1.695453736283934,1.548437470834449e-10,4,17,2624,16.4,1.1,3.1,10,2,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,5,17,3280,20.5,1.0,3.0,-0.569517542022502,2.161847023276524e-10
T2,14.0,30.0,-0.35096694626686403,-7.763395829970081,C3,False,beta,17,False,True,,not flagged,0.4341725470025745,3.604317257476606e-10,6,18,3936,24.6,1.1,3.1,10,3,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,7,18,4592,28.7,1.0,3.0,0.2440055421625351,3.324499841810775e-10
T2,14.0,30.0,-0.051005507466684266,-1.1675755236331251,Cz,False,beta,17,False,True,,not flagged,-0.6011119498685153,2.9091502182660464e-10,6,18,3936,24.6,1.1,3.1,10,3,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,7,18,4592,28.7,1.0,3.0,-0.29748803387577316,2.8751836923718524e-10
T2,14.0,30.0,1.7385554978842763,49.22979754305436,C4,False,beta,17,False,True,,not flagged,0.4167168722004895,2.893374699299149e-10,6,18,3936,24.6,1.1,3.1,10,3,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,7,18,4592,28.7,1.0,3.0,1.4686950240934915,4.317777205926078e-10
T2,14.0,30.0,-1.8037487261491916,-33.987660072115915,C3,False,beta,17,False,True,,not flagged,0.16409697801310674,3.3146052087367215e-10,8,19,5248,32.8,1.1,3.1,10,4,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,9,19,5904,36.9,1.0,3.0,-1.47234002893123,2.1880484576586363e-10
T2,14.0,30.0,-2.0139999296280937,-37.10733366486261,Cz,False,beta,17,False,True,,not flagged,0.07617762234100092,3.458510280700372e-10,8,19,5248,32.8,1.1,3.1,10,4,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,9,19,5904,36.9,1.0,3.0,-1.2929946085281987,2.1751493310073085e-10
T2,14.0,30.0,-2.603516547635003,-45.09039175385792,C4,False,beta,17,False,True,,not flagged,0.9032826098156258,3.341571370308565e-10,8,19,5248,32.8,1.1,3.1,10,4,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,9,19,5904,36.9,1.0,3.0,-1.0527280132055683,1.8348437487016743e-10
T1,14.0,30.0,-0.18436708573241706,-4.156361720303234,C3,False,beta,17,False,True,,not flagged,-0.4954515345707712,2.7012281138386727e-10,10,20,6560,41.0,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,11,20,7216,45.1,1.0,3.0,-0.782024028806481,2.588955302537013e-10
T1,14.0,30.0,-2.785516985455539,-47.34394707606264,Cz,False,beta,17,False,True,,not flagged,1.8308041109448923,5.413859334208999e-10,10,20,6560,41.0,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,11,20,7216,45.1,1.0,3.0,-0.3279696446572227,2.8507246362486134e-10
T1,14.0,30.0,-1.778164474764461,-33.59763424157295,C4,False,beta,17,False,True,,not flagged,1.5309305306662755,4.023762588937729e-10,10,20,6560,41.0,1.1,3.1,10,5,both_fists_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,11,20,7216,45.1,1.0,3.0,0.054567285018526715,2.6718735515571845e-10
T2,14.0,30.0,3.458481834426655,121.74211391914832,C3,False,beta,17,False,True,,not flagged,-1.5787562311021783,1.9301536853829935e-10,12,21,7872,49.2,1.1,3.1,10,6,both_feet_imagery,data/MNE-eegbci-data/files/eegmmidb/1.0.0/S031/S031R10.edf,0967dba784038babf1459f8afb6a1b6ae57e51e591a8d84896d5c81736fd4a18,31,replication_2,13,21,8528,53.3,1.0,3.0,1.2805408157213367,4.279963583856597e-10
